ott,status_code
127287,LC
127290,DD
127379,LC
127382,LC
127385,LC
127387,LC
12739,LC
127390,LC
127393,LC
127395,LC
127419,LC
127428,LC
127434,LC
127435,LC
127504,LC
127547,LC
127569,VU
127572,NT
127575,VU
127581,VU
1276,LC
127636,LC
127668,NT
127684,LC
1277,LC
127704,LC
127707,EN
127709,LC
127711,EN
127716,DD
127719,LC
127721,LC
127770,CR
127784,LC
127843,LC
127845,LC
127879,LC
128127,LC
128129,LC
128146,LC
128234,LC
128253,LC
128255,LC
128282,NT
128285,NT
128307,LC
128310,LC
128320,LC
128388,LC
128406,EN
128416,VU
128436,EN
128438,LC
128440,NT
128442,LC
128444,LC
128446,LC
128448,NT
128450,LC
128452,VU
128454,VU
128518,LC
128527,NT
128530,LC
128532,EN
128534,CR
128536,CR
128566,LC
128567,VU
128568,LC
128572,VU
128573,EN
128575,VU
128576,LC
128577,VU
128578,NT
128581,NT
1286,VU
128712,LC
128717,LC
128719,LC
12872,LC
128721,LC
128722,LC
12876,LC
12880,LC
128826,NT
128827,VU
12883,LC
12886,LC
128866,LC
128868,LC
128872,EN
128876,NT
128881,LC
12893,LC
128931,LC
128934,EX
128937,EN
128944,LC
128947,LC
128950,LC
129053,DD
129074,EN
129083,LC
129089,LC
129099,VU
129101,NT
129102,EN
129133,LC
129137,LC
129138,LC
129140,DD
129142,LC
129146,LC
129148,VU
12915,LC
129176,VU
129181,VU
129235,VU
129243,VU
129264,VU
129326,VU
129339,NT
129342,DD
129347,LC
129350,LC
129352,LC
129357,CR
129398,LC
129399,LC
129400,LC
129402,EN
129404,LC
129406,LC
129408,EN
129413,LC
129414,LC
129415,LC
129462,LC
129466,LC
129473,EN
129487,LC
129571,LC
129612,LC
129616,LC
129618,LC
129620,LC
129622,EN
129624,LC
129626,LC
129628,LC
12963,LC
129630,LC
12965,LC
12967,LC
129677,LC
129680,LC
129682,LC
129685,LC
129687,LC
12969,LC
129720,LC
129758,LC
129762,LC
129790,LC
129800,EN
129815,DD
129895,NT
129902,VU
129904,LC
129910,LC
129912,VU
129914,VU
129920,VU
129930,LC
12994,LC
12995,CR
130050,CR
130052,CR
130072,LC
130073,LC
130074,LC
130075,LC
130076,NT
130077,LC
130110,LC
13016,LC
13017,NT
130215,LC
130223,LC
130236,LC
130294,NT
13031,LC
130321,LC
130358,LC
130361,LC
130364,LC
130367,LC
130370,LC
130375,LC
130379,LC
130382,LC
130425,LC
130451,VU
130458,LC
130500,LC
130501,DD
130599,LC
130603,LC
130606,LC
130624,LC
130637,EN
130688,LC
130696,LC
130705,LC
130797,LC
130800,LC
130801,LC
130803,LC
130836,LC
13086,EN
130869,EN
13087,NT
13088,EN
13089,VU
130898,LC
130921,LC
130934,LC
130983,LC
130985,VU
130987,EN
130989,LC
131024,LC
131026,LC
131032,LC
131040,LC
13106,LC
131067,LC
131068,LC
131069,LC
131070,LC
131071,EN
131072,LC
131073,NT
131074,NT
131076,VU
131077,EN
131153,DD
13116,LC
131164,NT
131167,NT
131173,LC
131227,EN
131230,EN
131232,VU
131236,LC
131247,CR
131298,CR
131302,VU
131314,CR
131322,CR
131324,CR
131341,LC
131347,CR
131352,CR
131367,LC
131464,LC
131466,LC
131516,LC
131527,NT
131554,LC
131674,VU
131693,LC
13172,LC
13179,LC
131818,LC
131831,LC
131839,LC
131841,NT
131860,LC
131864,LC
13187,LC
131904,LC
131957,LC
131985,LC
131992,LC
131996,LC
132069,EN
1321,LC
132126,NT
132184,LC
132192,LC
132211,LC
132236,VU
132253,LC
132265,LC
132338,LC
132340,LC
132360,VU
132425,LC
132461,LC
132505,NT
132507,LC
132511,NT
132513,LC
132551,DD
132670,LC
132676,LC
132687,LC
132734,EN
132779,EN
132781,LC
132829,VU
132844,NT
132944,NT
132953,LC
132960,CR
133006,EN
133055,LC
133067,VU
133138,LC
133143,LC
133154,LC
133176,LC
133180,LC
133242,LC
133245,EN
133259,LC
133297,VU
133303,LC
133305,LC
133333,LC
133337,LC
133338,LC
133340,LC
133344,VU
133346,LC
133347,CR
133348,LC
133349,NT
133350,DD
133352,NT
133354,NT
133356,LC
133358,LC
133360,NT
133362,NT
133366,NT
133398,LC
133404,DD
133409,LC
133440,LC
133468,LC
133487,LC
13351,LC
13352,LC
13354,LC
133605,CR
133625,EN
133627,EN
133628,CR
133629,VU
133630,EN
133632,VU
133633,EN
133636,LC
133673,VU
133734,LC
133747,LC
133812,LC
133815,LC
133818,LC
133821,LC
133827,LC
133831,LC
133845,LC
133848,LC
133850,LC
133855,LC
133881,LC
133895,VU
133980,EN
134010,LC
134011,LC
134013,LC
134015,NT
134019,LC
134093,LC
134094,LC
134095,LC
134097,DD
134098,LC
134111,LC
134115,VU
134127,LC
134138,LC
134147,LC
134149,LC
134151,LC
134156,LC
134208,CR
134210,CR
134278,LC
134282,NT
134284,LC
134286,LC
134288,LC
134290,DD
134304,LC
134308,LC
134309,LC
134310,VU
134323,LC
134427,DD
134431,LC
134433,LC
134437,LC
134466,LC
134468,NT
134477,VU
134478,EN
134479,CR
134492,LC
134493,CR
134515,CR
134528,LC
134530,LC
134532,LC
134534,LC
134537,LC
134543,VU
134566,EN
134571,EN
134574,EN
134599,EN
134605,VU
134610,EN
13462,LC
134622,LC
134624,LC
134629,LC
134638,LC
134649,LC
134730,EN
134749,NT
134766,LC
134768,VU
134770,LC
134772,LC
134774,VU
134778,LC
134780,LC
134782,LC
134784,DD
134806,NT
134871,VU
134873,EN
134875,CR
134966,EN
134978,EN
134980,EN
13500,LC
135007,LC
135014,LC
135017,CR
135019,CR
135051,LC
135093,NT
135095,NT
13510,LC
135140,NT
135150,DD
135205,LC
135222,LC
135224,LC
135227,LC
135232,LC
135234,LC
135236,LC
135241,LC
135243,LC
135256,VU
135275,LC
135277,LC
135280,VU
135282,CR
135287,LC
135341,LC
135354,LC
135356,DD
135377,LC
135514,LC
135516,VU
135525,LC
135530,LC
135538,LC
135541,CR
135545,LC
135588,LC
135592,LC
135596,LC
135598,LC
135604,EN
135608,LC
135611,VU
135618,LC
135640,LC
135678,LC
135692,EN
135742,LC
135744,LC
135745,LC
135751,VU
135752,NT
135756,LC
135760,LC
135787,EN
135859,LC
135861,LC
135908,LC
135916,LC
135960,LC
135962,EN
135969,LC
135977,LC
135983,LC
135985,LC
136021,LC
136028,LC
136035,LC
136055,LC
13606,LC
136061,NT
136070,LC
13615,LC
136202,VU
13621,LC
136222,LC
13624,LC
136290,VU
136291,NT
136306,LC
136311,LC
136397,EN
136400,LC
136405,EN
136466,NT
136474,LC
136509,LC
136519,LC
136526,DD
136540,LC
136543,LC
136560,LC
136564,LC
136565,LC
136572,LC
136574,LC
136578,EN
136584,NT
136659,LC
136662,LC
136664,LC
136687,LC
136690,LC
136691,LC
136822,LC
136847,LC
136909,NT
136919,LC
136995,LC
136999,LC
137003,CR
137005,LC
137009,LC
137024,EX
137063,LC
137125,LC
137127,CR
137129,EW
137132,LC
137210,LC
137218,LC
137222,LC
137227,LC
137233,LC
137235,LC
137240,NT
137244,LC
137281,DD
137291,LC
137296,LC
137316,LC
137321,LC
13733,EN
137331,LC
137334,LC
137336,LC
137378,LC
137389,VU
137393,LC
137401,LC
137403,LC
137411,LC
137430,LC
13748,LC
137527,LC
137537,CR
137544,LC
137549,EN
137598,LC
137642,LC
137653,LC
137746,CR
137790,LC
137793,LC
137798,LC
13781,VU
137826,LC
137848,LC
13785,LC
13787,LC
137907,LC
13791,LR/nt
137927,CR
13793,LC
137944,LC
13798,LC
138056,VU
138060,EN
138079,CR
138089,EN
138103,CR
138130,LC
138173,LC
138179,NT
138181,LC
138183,LC
138185,LC
138187,LC
138221,LC
138256,LC
138258,LC
138265,LC
138269,LC
138271,LC
138309,LC
13845,LC
138457,LC
138461,LC
138490,LC
138514,LC
138533,VU
138576,CR
138587,EN
138627,LC
138633,DD
138657,VU
138663,VU
138665,LC
138717,LC
138720,DD
138727,LC
138728,LC
138729,LC
138731,LC
138732,LC
138770,LC
138773,EN
138775,VU
138776,LC
138882,LC
138908,LC
138910,CR
138917,DD
138919,LC
138921,LC
138923,LC
138925,LC
138947,EN
138958,VU
138969,DD
139081,LC
139087,EN
139149,LC
139152,DD
139278,LC
139280,LC
139284,LC
139326,LC
139330,EN
139359,NT
139361,VU
139373,VU
139376,VU
139502,LC
139519,LC
139520,DD
139521,LC
139522,LC
139526,LC
139541,LC
139554,VU
139560,NT
139564,CR
139576,LC
139585,DD
1396,LC
139602,LC
139609,EN
139611,NT
139613,LC
139615,LC
139616,LC
139643,LC
139650,LC
139659,LC
139662,EN
139663,LC
139667,LC
13967,LC
139687,DD
139692,VU
139693,LC
139696,LC
1397,DD
139700,VU
139712,NT
139717,LC
139720,LC
139823,LC
139843,LC
139916,LC
139917,LC
139920,NT
139940,NT
139944,LC
139998,LC
14000,LC
140004,LC
140030,LC
14004,LC
140055,LC
140066,CR
140076,VU
140093,CR
140098,EN
14010,LC
14012,LC
140123,LC
140150,LC
140195,DD
140222,LC
140228,LC
140251,NT
14026,DD
14028,LC
140301,NT
140305,LC
140307,LC
140309,LC
140312,LC
140314,LC
14033,LC
140334,LC
140395,VU
140425,LC
140432,LC
140437,LC
140438,LC
140439,LC
140440,LC
140448,VU
140470,LC
140508,VU
140513,LC
140519,CR
140520,LC
140550,EN
140552,VU
140573,DD
140579,LC
140583,LC
140584,LC
140587,LC
140588,LC
140612,LC
14066,LC
140860,LC
140866,LC
140874,LC
140893,LC
140914,CR
141037,DD
141048,LC
141070,LC
141116,LC
141159,VU
141188,LC
141190,NT
14126,VU
141278,CR
141348,LC
141401,CR
141403,LC
141412,LC
141417,LC
141461,LC
141507,LC
141510,DD
141525,EN
141533,CR
141536,LC
14155,LC
141580,LC
141662,DD
141673,LC
141738,VU
141740,LC
141742,EN
141744,EN
141746,EN
141748,EN
14175,NT
141759,EN
141762,NT
14177,NT
141802,VU
141852,LC
14186,LC
141913,LC
141935,LR/nt
141939,LC
141983,LC
141984,LC
141985,LC
141987,LC
141989,LC
141991,LC
141992,LC
141996,LC
142024,LC
14204,LC
142065,DD
142070,LC
142072,LC
142074,NT
142082,EN
142088,LC
142093,LC
142109,LC
142117,LC
14212,LC
142160,LC
142175,NT
14218,LC
14220,LC
142249,CR
142300,EN
142304,LC
142308,LC
142330,NT
142397,LC
142465,VU
142562,LC
142565,LC
142568,LC
142577,LC
142596,LC
142669,NT
142670,LC
142671,LC
142673,NT
142684,LC
142685,DD
142686,LC
142687,LC
142688,LC
142689,LC
142690,DD
142691,LC
14276,LC
14279,LC
142807,LC
142970,LC
143014,LC
143017,LC
143045,VU
143060,LC
143097,VU
14311,LC
143140,EN
143148,LC
143158,LC
143296,LC
143309,LC
143340,EN
143344,DD
143346,LC
143349,CR
143351,DD
143353,LC
143361,LC
143398,LC
143460,LC
14347,LC
143472,LC
143474,LC
143510,LC
143561,LC
143562,DD
143572,LC
143573,LC
143598,LC
143610,LC
143641,LC
143661,LC
143690,LC
143730,LC
14375,EN
143756,LC
143764,LC
14377,EN
143770,LC
143775,LC
143780,LC
143784,LC
143789,LC
14379,EN
143794,LC
14384,EN
143853,LC
14386,LC
143900,CR
14392,LC
14398,LC
143983,LC
144026,LC
144031,LC
14406,LC
144077,LC
144082,LC
144103,LC
144107,VU
144142,LC
144148,EN
144164,VU
144228,DD
144243,LC
144252,LC
144259,LC
144323,DD
144325,LC
144403,LC
144425,LC
144429,LC
144442,DD
144491,LC
144507,NT
144508,LC
144509,LC
144514,VU
144541,LC
144671,LC
144695,LC
144699,LC
144703,LC
144719,LC
144733,LC
144735,EN
144737,LC
144790,LC
144810,LC
144843,LC
144888,LC
144889,LC
144902,LC
144931,LC
144983,EN
145026,LC
145028,LC
145030,LC
145032,LC
145034,LC
145038,LC
145043,LC
145070,LC
145088,DD
145127,LC
145169,VU
145180,LC
145198,LC
145210,LC
145218,LC
145220,LC
145222,LC
145223,LC
145240,LC
145257,LC
145316,LC
145351,LC
145353,VU
145361,VU
145363,LC
145389,LC
145393,LC
145399,NT
145433,LC
145471,LC
145520,LC
145556,LC
145584,LC
14562,DD
14564,EN
14565,EN
14571,EN
145716,LC
14572,EN
145729,LC
145773,EN
145842,LC
145848,LC
145852,LC
145860,NT
145862,EN
145888,LC
145915,LC
145950,EN
145967,LC
146015,EN
146023,DD
146127,LC
146273,LC
14631,NT
146346,VU
146354,VU
146402,VU
146443,NT
146445,LC
146461,EN
146462,LC
146490,LC
146498,LC
146522,LC
146523,LC
146535,NT
146545,LC
146574,LC
146576,LC
146599,LC
146606,LC
146613,LC
146617,LR/lc
146621,LC
146651,LC
146652,LC
146662,LC
14673,LC
146805,LC
146836,LC
146839,EN
146927,LC
146931,LC
146936,LC
146937,LC
14694,LC
14696,LC
14703,LC
147038,VU
147044,LC
147067,LC
14708,LC
147118,LC
147169,LC
14718,LC
147182,LC
147201,LC
147225,NT
147228,EN
147232,EN
147235,NT
147271,NT
147283,VU
1473,LC
147360,VU
147369,LC
147399,LC
147405,LC
147414,LC
147423,VU
147429,LC
147444,LC
147470,EW
147471,NT
147479,LC
147480,EN
147481,VU
147482,VU
147483,EN
147484,EW
147491,LC
147500,CR
147501,VU
147524,LC
147526,LC
147527,VU
147528,LC
147529,EN
147533,LC
147539,LC
147549,NT
14757,CR
14758,LC
147596,EN
147602,CR
14761,LC
147639,LC
147651,LC
147741,LC
147751,LC
147763,EN
147816,LR/nt
147866,LC
14796,LC
14798,LC
14802,LC
148107,LC
148117,EN
148203,LC
148209,LC
148264,LC
148277,LC
148281,LC
148292,LC
148295,LC
148319,VU
148330,LC
148378,LC
148401,LC
148470,NT
14848,CR
148485,LC
148487,LC
148500,VU
148503,EN
148505,VU
14851,CR
148525,LC
148543,NT
148582,LC
148590,LC
148597,NT
148603,LC
14873,VU
148779,LC
1488,LC
148847,LC
148927,DD
148929,DD
148942,NT
148943,NT
148957,VU
148963,LC
149021,LC
149033,LC
149072,LC
149140,DD
149143,LC
149155,LC
149162,LC
149233,VU
149235,EN
149348,EN
149371,LC
149503,LC
14957,LC
14959,LC
14961,EN
149644,DD
149651,LC
149699,VU
149702,LC
149707,CR
149709,LC
14971,VU
149716,LC
14975,LC
149772,DD
149777,LR/lc
149780,LC
149782,LR/lc
149793,LR/nt
149798,LC
149810,CR
149813,VU
149816,NT
149819,NT
149822,LC
149826,LC
149866,NT
149923,NT
149937,LC
149945,LC
149948,LC
149951,LC
149954,LC
149971,LC
149975,LC
149980,NT
149983,LC
150,VU
150008,LC
150010,LC
150012,VU
150014,VU
150016,LC
150018,LC
150020,LC
150022,LC
150070,LC
150096,LC
150135,LC
150212,EN
150213,EN
150214,EN
150264,LC
150310,LC
150371,LC
150431,LC
150432,LC
150434,LC
150457,LC
150459,LC
150462,LC
150463,LC
150465,EN
150466,VU
150469,LC
150471,NT
150474,CR
150479,LC
150481,NT
150483,LC
150501,LC
150510,VU
150514,LC
150517,LC
150573,LC
150578,LC
150583,VU
150610,LC
150621,LC
150653,LC
150660,LC
150669,LC
150707,LC
150711,VU
150713,LC
15076,LC
150791,LC
150812,VU
15084,NT
150851,LC
150875,VU
150878,CR
150892,EX
150894,EN
150898,VU
150900,EN
150932,LC
150966,VU
15100,LC
151045,EN
151046,LC
151048,VU
151049,LC
15105,LC
151053,LC
151056,LC
15107,LC
151079,LC
151086,LC
151088,LC
15109,LC
151146,LC
151149,LC
15117,LC
151307,LC
151326,DD
151328,LC
151342,DD
151349,LC
151350,LC
151363,LC
15139,LC
15141,LC
151414,VU
151418,LC
151425,NT
151429,LC
15144,EN
15146,LC
15148,LC
151711,LC
151761,LC
151765,EN
151772,LC
151779,VU
151796,LC
151803,LC
151816,LC
151822,LC
151826,LC
151832,DD
151836,LC
151838,LC
151852,LC
151853,NT
151854,LC
151857,EN
151858,CR
151859,CR
151860,LC
151861,EN
151869,LC
151941,EN
151942,CR
151943,LC
151945,CR
152010,LC
152015,LC
152022,EN
152034,LC
152059,LC
152061,LC
152063,LC
152078,LC
152097,LC
152101,LC
152106,LC
152109,LC
152128,LC
152131,LC
15231,LC
15232,LC
152359,LC
152362,LC
152364,LC
152366,LC
152368,LC
152370,LC
152372,LC
152460,LC
15250,LC
152537,VU
152572,LC
152622,NT
152625,VU
152630,LC
152667,VU
152768,LC
152770,LC
152792,LC
152793,LC
152794,LC
152795,LC
152796,LC
152797,LC
152798,LC
152799,LC
152806,LC
152808,LC
152814,DD
152854,LC
152855,LC
152856,LC
152857,LC
152858,LC
152859,LC
152860,LC
152861,LC
152862,LC
152895,LC
15293,LC
152988,EN
15318,EN
15324,LC
153251,LC
153253,LC
153255,LC
153258,EN
153264,LC
153266,LC
153268,LC
153276,LC
153324,LC
153326,LC
153328,LC
153330,LC
153334,NT
153337,LC
153416,VU
153486,LC
153490,LC
153494,LC
153497,LC
153554,LC
153560,LC
153563,LC
153572,LC
15361,LC
153624,DD
153632,LC
15364,LC
153664,DD
153668,LC
153669,LC
153674,LC
153678,LC
153679,LC
153680,LC
153681,LC
153701,LC
153712,LC
153715,LC
153718,DD
153775,NT
153784,LC
15379,EN
153803,NT
15383,EN
153861,VU
15387,LR/cd
153874,LC
153881,DD
153904,LC
153949,LC
153951,LC
153973,LC
153995,LC
154000,NT
154004,LC
154021,LC
154040,LC
154103,DD
154104,VU
154105,NT
154106,NT
154119,LC
154126,VU
154128,LC
154136,VU
154285,LC
154295,LC
154297,LC
154302,LC
154304,VU
154306,VU
154313,LC
154373,LC
154418,LC
15443,LC
15445,VU
15447,LC
154496,LC
15452,LC
154536,EN
154582,VU
154610,EN
154659,LC
154711,LC
154715,DD
154767,LC
154773,LC
154777,LC
154782,LC
154793,VU
154801,LC
154809,VU
154815,LC
154872,LC
154875,DD
154908,CR
154927,LC
154993,LC
154999,VU
155001,LC
155003,LC
155005,LC
155028,LC
155030,LC
155044,LC
155048,LC
155051,LC
155056,LC
155061,LC
155090,LC
155108,EW
155140,LC
155201,VU
155203,DD
155206,LC
155210,VU
155212,DD
155214,LC
155216,VU
155218,DD
155220,DD
155234,LC
155280,LC
155287,LC
155291,LC
155298,VU
155303,LC
155307,LC
155309,LC
155311,LC
155313,LC
155315,VU
155317,VU
155321,LC
155327,VU
155330,LC
155332,LC
155333,LC
155335,LC
155620,LC
155640,LC
155643,EN
155645,EN
155647,VU
155649,VU
155669,LC
155676,LC
155681,LC
155775,EN
155776,LC
155780,LC
155782,LC
155784,LC
155791,LC
155795,LC
155797,LC
155800,LC
155841,LC
155842,LC
155853,LC
155916,EN
155919,LC
155924,LC
156090,LC
156099,LC
156101,LC
156156,LC
156158,LC
156162,LC
156170,LC
156174,NT
156176,LC
156179,NT
156182,LC
156219,LC
156240,LC
15631,LC
156330,LC
156332,VU
156335,NT
156337,VU
156338,LC
156341,NT
156363,LC
156364,LC
15637,LC
15638,LC
15642,EN
156491,DD
156497,LC
156503,VU
156510,LC
156645,LC
156647,NT
156649,LC
156651,LC
156654,LC
156658,LC
156660,LC
156729,EN
15674,LC
156758,LC
15678,LC
156790,EN
156843,LC
156859,VU
156862,NT
156889,LC
156892,DD
156901,LC
156903,LC
156905,EN
156912,LC
15692,LC
156922,LC
156933,LC
156939,LC
157125,LC
157135,LC
157137,LC
157200,LC
157201,LC
157205,LC
157208,LC
15722,EN
157279,LC
157281,LC
157283,LC
157293,LC
157295,LC
157299,NT
157332,DD
157338,DD
157455,CR
157457,NT
157458,EN
157490,LC
157495,LC
157499,LC
157525,LC
157527,LC
157529,LC
157531,LC
157565,LC
157582,LR/cd
157599,LC
1576,VU
15760,DD
157632,EX
157639,LC
157643,DD
157647,LC
15769,CR
157735,CR
157739,LC
157741,NT
157743,VU
157745,VU
157748,LC
157749,EN
157751,EN
157754,DD
15777,EN
157830,LC
157833,VU
157836,LC
15784,LC
157914,LC
157922,LC
158197,LC
158200,LC
158213,LC
158224,LC
158233,LC
158239,VU
158241,NT
158247,EN
158249,LC
158311,EN
158345,EN
158347,EN
158353,VU
158484,EN
158496,EN
158586,VU
158590,VU
158633,LC
158635,DD
158637,LC
158685,LC
158689,LC
158693,LC
158695,LC
158719,LC
158721,LC
158725,LC
158727,LC
158729,LC
158747,LC
158760,LC
158771,LC
158772,LC
158773,NT
158775,LC
158826,NT
158861,LC
158963,LC
159041,LC
159044,LC
159060,LC
159073,LC
159076,LC
159098,LC
159153,LC
159158,LC
159164,LC
159169,NT
159196,LC
159200,LC
159201,LC
159202,LC
159203,LC
159204,LC
159205,LC
159207,LC
15925,DD
15927,LC
159429,LC
159462,LC
159497,LC
159509,VU
159528,VU
159547,EN
159549,EN
15956,LC
159562,VU
159576,LC
159579,LC
159585,NT
159586,LC
159587,LC
159605,LC
159755,LC
159759,LC
159760,LC
159777,LC
159778,LC
159781,LC
159787,VU
159791,LC
159830,EN
159833,LC
159838,LC
159839,LC
159978,LC
160004,LC
16006,LC
160097,VU
160103,LC
160121,LC
160189,LC
160273,LC
16031,LC
16038,LC
160393,LC
160559,LC
160563,NT
160570,LC
160574,LC
160576,LC
160616,LC
160623,LC
160649,LC
160658,LC
160692,LC
160735,LC
160744,VU
160796,LC
160797,EN
160798,DD
160801,LC
160806,LC
160812,LC
160821,NT
160827,LC
160839,LR/nt
160851,LC
160883,EN
160895,LC
161032,LC
161100,NT
161139,LC
161159,DD
161161,LC
161204,LC
161332,LC
161339,LC
161346,DD
161352,CR
161366,LC
161383,LC
161391,LC
161404,LC
161408,LC
161473,LC
161482,CR
161486,LC
16151,LC
161558,LC
161559,LC
16156,EN
161566,LC
161568,LC
161573,LC
161576,LC
161630,LC
161737,VU
161743,LC
161770,LC
161773,LC
161775,LC
161777,LC
161779,VU
161781,LC
161784,LC
161797,DD
161807,LC
161816,LR/lc
161826,LC
161851,LC
161862,LC
161864,LC
161868,LC
161871,EN
161897,LC
161936,LC
16194,LC
161940,LC
161942,LC
162009,LC
162016,LC
162029,VU
162031,EN
162044,NT
162185,VU
162203,LC
162215,LC
162217,LC
162224,DD
16223,LC
162234,NT
162253,LC
162269,LC
16228,LC
162292,LC
16232,LC
162320,LC
162323,LC
16233,LC
16236,LC
162373,LC
162380,LC
162382,CR
162448,LC
162451,NT
162454,EN
162457,LC
162460,CR
162467,VU
16249,EN
162496,LC
162503,LC
162507,LC
16251,LC
16254,LC
162547,LC
